date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,has_basement,log_price,log_sqft_living,log_sqft_lot
05-05-2015,643950.0,3,2,1760,2122,3.0,0,0,3,9,1760,0,2015,0,98116,47.5633,-122.385,1420,1618,Sem Porão,13.375377915235209,7.473637108496206,7.660585461703256
10-11-2014,290000.0,3,2,1420,3542,2.0,0,0,3,8,1310,110,2007,0,98133,47.7731,-122.343,1180,1622,Com Porão,12.577639650232573,7.259116128097101,8.172729104865471
08-10-2014,378000.0,3,2,1650,2082,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.332,1650,1965,Sem Porão,12.84265212010087,7.409136443920128,7.641564441260972
19-06-2014,728050.0,3,2,2320,6775,1.0,0,0,3,8,2320,0,2008,0,98053,47.7158,-122.016,1680,4750,Sem Porão,13.498126379670145,7.749753406274437,8.821142236331891
26-04-2015,499160.0,4,2,2628,11466,2.0,0,0,3,9,2628,0,2014,0,98001,47.2904,-122.264,2849,10909,Sem Porão,13.120683967985439,7.874358824729881,9.347228624038305
01-12-2014,536000.0,4,2,2520,4831,2.0,0,0,3,8,2520,0,2009,0,98072,47.7711,-122.168,2430,3937,Sem Porão,13.19189130572284,7.83241092718792,8.48301573961465
05-02-2015,419900.0,5,3,2880,5000,2.0,0,0,3,8,2260,620,2012,0,98038,47.3455,-122.023,2590,4800,Com Porão,12.947774248188859,7.9658927350845286,8.517393171418904
10-12-2014,469000.0,3,2,1440,1362,3.0,0,0,3,7,1440,0,2014,0,98117,47.6908,-122.365,1180,2603,Sem Porão,13.058360179622305,7.273092595999522,7.217443431696533
08-04-2015,374000.0,3,2,2185,6042,2.0,0,0,3,9,2185,0,2009,0,98030,47.3573,-122.202,2297,5876,Sem Porão,12.832013750189885,7.689828668736484,8.706655856361559
28-07-2014,182568.0,4,1,1500,2106,2.0,0,0,3,7,1500,0,2014,0,98108,47.5669,-122.297,1490,2175,Sem Porão,12.114883462741401,7.313886831633462,7.653020413804189
26-06-2014,334888.0,3,2,1769,7324,2.0,0,0,3,9,1769,0,2012,0,98092,47.3307,-122.188,2502,6017,Sem Porão,12.721554412617307,7.478734825567875,8.899048433885268
17-09-2014,799900.0,4,4,3650,18223,2.0,0,3,3,9,3330,320,2013,0,98006,47.5442,-122.116,3220,11022,Com Porão,13.592243248992402,8.202756381655638,9.810494685686963
12-05-2014,383000.0,4,2,2160,6223,2.0,0,0,3,8,2160,0,2010,0,98038,47.3494,-122.042,2160,5555,Sem Porão,12.855792879125431,7.6783263565068856,8.736168065858228
18-12-2014,580000.0,3,2,1820,374616,2.0,0,0,3,7,1820,0,1999,0,98014,47.6539,-121.959,1870,220654,Sem Porão,13.270785106659046,7.507141079727608,12.833659449702928
07-07-2014,351999.0,3,2,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.3706,-122.017,2370,4200,Sem Porão,12.771386454580234,7.771067086065406,8.343077871169383
23-02-2015,1325000.0,3,3,3180,2758,2.0,0,2,3,11,2240,940,2008,0,98109,47.6377,-122.342,2420,2758,Com Porão,14.096923772119156,8.064950891749143,7.922623574217286
25-01-2015,312000.0,3,2,1780,4077,2.0,0,0,3,8,1780,0,2011,0,98038,47.3568,-122.056,1970,4077,Sem Porão,12.650761671914688,7.484930283289661,8.3133619511344
12-09-2014,674950.0,4,3,2650,3127,2.0,0,0,3,8,2230,420,2011,0,98027,47.5381,-122.046,2330,3137,Com Porão,13.422395374627104,7.8826922062890254,8.048149101665201
29-12-2014,1105000.0,5,2,3300,7560,2.0,0,0,3,10,3300,0,2007,0,98052,47.6467,-122.118,3150,8580,Sem Porão,13.915356797910956,8.101980731853192,8.93075873555827
13-03-2015,415000.0,2,2,1160,1219,3.0,0,0,3,8,1160,0,2007,0,98107,47.6543,-122.358,1320,2800,Sem Porão,12.936036208848487,7.057036981697891,7.106606137727303
10-07-2014,1250000.0,3,3,3460,5353,2.0,0,0,3,10,2850,610,2007,0,98116,47.5858,-122.393,2460,6325,Com Porão,14.038654909278163,8.149312843635345,8.585599224080298
19-09-2014,208800.0,3,2,1390,2450,2.0,0,0,3,7,1390,0,2009,0,98118,47.5298,-122.269,1390,2450,Sem Porão,12.249136924251182,7.237778191923443,7.804251383528112
29-10-2014,452000.0,2,2,1260,1131,3.0,0,0,3,8,1260,0,2006,0,98107,47.6715,-122.384,1490,2500,Sem Porão,13.021439671201302,7.13966033596492,7.0317412587631285
22-04-2015,837000.0,5,2,2940,5225,2.0,0,0,3,8,2760,180,2010,0,98052,47.6879,-122.107,3090,6261,Com Porão,13.637580544214028,7.9865049385539955,8.561401446080557
24-02-2015,780000.0,5,3,3190,4247,2.0,0,0,3,8,2430,760,2013,0,98052,47.7016,-122.103,2580,3989,Com Porão,13.567050480716235,8.068089626278244,8.354203562921775
02-10-2014,1485000.0,4,3,3930,6120,2.0,0,0,3,10,3310,620,2007,0,98105,47.6646,-122.28,3390,6120,Com Porão,14.210926003619385,8.27664912542186,8.71948076085107
26-09-2014,1600000.0,5,3,3570,10125,2.0,0,0,3,10,3570,0,2014,0,98040,47.5639,-122.223,1760,10125,Sem Porão,14.285514812209815,8.18060094759445,9.222861652529854
18-09-2014,369946.0,3,2,2420,4725,2.0,0,0,3,8,2420,0,2014,0,98038,47.371,-122.018,2370,4200,Sem Porão,12.821115031116872,7.791935956938058,8.460834457746854
08-06-2014,530000.0,3,2,3400,7200,2.0,0,2,3,9,2470,930,2009,0,98056,47.4878,-122.191,1580,8676,Com Porão,13.180634172318978,8.131824785007195,8.881975184248867
20-03-2015,386000.0,4,2,2478,6079,2.0,0,0,3,8,2478,0,2012,0,98030,47.3524,-122.175,2279,6079,Sem Porão,12.863595239117187,7.8156105320351905,8.712759974960212
18-02-2015,1900000.0,4,2,3070,7830,2.0,0,2,3,11,1970,1100,2009,0,98144,47.593,-122.291,2440,4682,Com Porão,14.45736497045232,8.029758520440822,8.965845494750937
11-09-2014,735000.0,4,3,3200,7605,2.0,0,2,3,9,2500,700,2013,0,98198,47.3443,-122.327,2240,4416,Com Porão,13.507627138738266,8.071218539969863,8.936692688488204
02-10-2014,1750000.0,5,3,5790,12739,2.0,0,3,3,10,4430,1360,2014,0,98006,47.538,-122.114,5790,13928,Com Porão,14.375126917328105,8.66406026722579,9.452501929126154
23-02-2015,489950.0,3,2,1590,926,3.0,0,0,3,8,1590,0,2014,0,98136,47.5402,-122.387,1640,1321,Sem Porão,13.102060665086476,7.372118028337787,6.831953565565855
13-04-2015,357500.0,3,3,1730,1442,2.0,0,0,3,8,1440,290,2008,0,98106,47.5344,-122.348,1370,1524,Com Porão,12.786893438315085,7.456454555176209,7.274479558773871
20-05-2014,329995.0,4,2,2303,3680,2.0,0,0,3,8,2303,0,2013,0,98001,47.2599,-122.283,2303,3760,Sem Porão,12.70683581215708,7.742402021815782,8.210939733379021
25-09-2014,414000.0,3,2,1790,3754,2.0,0,0,3,8,1790,0,2013,0,98065,47.534,-121.841,1800,3393,Sem Porão,12.933623668263472,7.490529402060711,8.230843564198235
10-12-2014,533500.0,3,3,2490,3517,2.0,0,0,3,8,1720,770,2005,0,98027,47.5341,-122.067,1600,2378,Com Porão,13.187216224136433,7.820439515262181,8.165647925297504
05-03-2015,402395.0,4,2,2669,5385,2.0,0,0,3,9,2669,0,2014,0,98092,47.3262,-122.165,2669,4645,Sem Porão,12.905191957360408,7.8898337513942955,8.591558273371545
10-04-2015,725000.0,4,3,2610,2552,2.0,0,0,3,10,2160,450,2008,0,98027,47.5322,-122.076,2610,2664,Com Porão,13.493928313146206,7.8674885686991285,7.845024417241484
17-09-2014,239800.0,2,1,1290,1493,2.0,0,0,3,8,1290,0,2014,0,98106,47.5171,-122.346,1410,1875,Sem Porão,12.38756469170864,7.1631723908466425,7.309212365692763
04-09-2014,616950.0,5,3,3560,5008,2.0,0,0,3,8,2810,750,2013,0,98106,47.5542,-122.359,2910,5026,Com Porão,13.33254488320226,8.177796683277778,8.518991573357617
01-10-2014,1258000.0,4,3,4360,6000,2.0,0,3,3,11,3400,960,2007,0,98027,47.5408,-121.994,4310,6000,Com Porão,14.045034511154766,8.380456667842767,8.699681400989514
17-06-2014,435000.0,3,2,1230,1238,2.0,0,0,3,8,1080,150,2009,0,98199,47.6519,-122.384,1230,953,Com Porão,12.983103608918753,7.115582126184454,7.122059881629142
15-08-2014,925000.0,4,3,3640,60086,2.0,0,0,3,10,3640,0,2005,0,98074,47.6328,-122.016,2900,51721,Sem Porão,13.73755009757506,8.200013648175434,11.003548790969342
28-04-2015,631500.0,2,2,1780,2493,3.0,0,0,3,8,1780,0,1981,0,98107,47.6704,-122.358,2050,4400,Sem Porão,13.355854804302703,7.484930283289661,7.821643126239982
30-03-2015,399995.0,3,1,1140,1069,3.0,0,0,3,8,1140,0,2005,0,98103,47.6907,-122.342,1230,1276,Sem Porão,12.899209826040119,7.039660349862076,6.975413927455952
06-05-2014,369950.0,3,2,1270,1320,3.0,0,0,3,8,1270,0,2006,0,98103,47.6937,-122.342,1370,1320,Sem Porão,12.821125843418026,7.147559271189454,7.186144304522325
23-04-2015,475000.0,5,3,2780,3583,2.0,0,0,3,8,2180,600,2005,0,98059,47.4879,-122.152,2640,3850,Com Porão,13.07107218827772,7.930565854233965,8.18423477409482
25-11-2014,353000.0,4,2,1912,5000,2.0,0,0,3,8,1912,0,2012,0,98001,47.3511,-122.275,2020,5000,Sem Porão,12.77422616877261,7.556427969440253,8.517393171418904
25-02-2015,329950.0,4,2,2300,9690,2.0,0,0,3,8,2300,0,2006,0,98023,47.2793,-122.352,1200,9085,Sem Porão,12.706699437569211,7.741099090035366,9.17895289873455
13-03-2015,367000.0,3,2,2828,4050,2.0,0,0,3,8,2828,0,2013,0,98030,47.382,-122.197,2513,4507,Sem Porão,12.813119851828635,7.947678571301568,8.30671904320269
05-09-2014,447500.0,4,2,2425,9017,2.0,0,0,3,9,2425,0,2013,0,98001,47.3003,-122.263,2725,7019,Sem Porão,13.011434051331422,7.793999089503996,9.106977858981029
09-07-2014,595000.0,4,3,3730,4560,2.0,0,0,3,9,2760,970,2015,0,98103,47.6725,-122.33,1800,4560,Com Porão,13.296318365198623,8.224431573221159,8.4252971767117
03-02-2015,690000.0,2,2,1990,1756,3.0,0,0,3,9,1780,210,2005,0,98102,47.6264,-122.323,1955,1438,Com Porão,13.444448325847754,7.596392304064196,7.471363088187097
11-11-2014,329950.0,3,2,1300,812,2.0,0,0,3,8,880,420,2008,0,98144,47.5893,-122.317,1300,824,Com Porão,12.706699437569211,7.170888478512505,6.70073110954781
28-01-2015,399500.0,4,2,2560,7492,2.0,0,0,3,8,2560,0,2014,0,98188,47.4467,-122.287,1260,11541,Sem Porão,12.897971547314246,7.848153086199526,8.92172453036431
21-01-2015,555000.0,5,2,2450,5047,2.0,0,0,3,8,2450,0,2007,0,98011,47.7724,-122.168,2450,4478,Sem Porão,13.22672519452875,7.804251383528112,8.52674740422105
01-10-2014,427000.0,2,1,1440,725,2.0,0,0,3,8,1100,340,2011,0,98126,47.5607,-122.378,1440,4255,Com Porão,12.964541634128395,7.273092595999522,6.587550014824796
20-10-2014,375000.0,3,2,1140,1557,3.0,0,0,3,8,1140,0,2007,0,98103,47.6947,-122.342,1140,1245,Sem Porão,12.834683971615659,7.039660349862076,7.351158226430694
08-05-2014,499000.0,2,1,1110,957,2.0,0,0,3,8,930,180,2005,0,98119,47.6319,-122.362,1680,1104,Com Porão,13.120363378739663,7.01301578963963,6.86484777797086
18-07-2014,750000.0,3,2,2620,43832,2.0,0,0,3,8,2620,0,2013,0,98053,47.655,-122.009,2620,120686,Sem Porão,13.527829818844937,7.8713112033234065,10.688142237340195
29-12-2014,336900.0,3,2,1690,1200,2.0,0,0,3,8,1410,280,2014,0,98106,47.5388,-122.367,1740,1664,Com Porão,12.727544397630073,7.43307534889858,7.0909098220799835
19-09-2014,555000.0,2,2,1950,1610,3.0,0,0,3,8,1950,0,2009,0,98144,47.5925,-122.302,910,1745,Sem Porão,13.22672519452875,7.576097340623111,7.384610383176974
06-11-2014,1275000.0,4,3,3530,8126,2.0,0,0,3,10,3530,0,2007,0,98033,47.6847,-122.2,2660,8126,Sem Porão,14.058457520888082,8.169336395928386,9.002947130753205
14-10-2014,999950.0,4,3,3310,4684,2.0,0,0,3,9,2290,1020,2014,0,98116,47.579,-122.389,1850,4750,Com Porão,13.815461556763735,8.105005537547246,8.452121194672523
25-06-2014,975000.0,5,3,2620,5477,2.0,0,0,3,10,2620,0,2009,0,98115,47.6804,-122.288,1680,5217,Sem Porão,13.790193775620484,7.8713112033234065,8.608495349823023
19-02-2015,299000.0,3,2,1350,3582,2.0,0,0,3,8,1350,0,2010,0,98031,47.4214,-122.191,1940,3860,Sem Porão,12.608202196848836,7.208600337960199,8.183955717304954
17-04-2015,479000.0,2,2,1741,1439,2.0,0,0,3,8,1446,295,2007,0,98034,47.7043,-122.209,2090,10454,Com Porão,13.079457964073546,7.462789157412448,7.272398392570047
17-04-2015,428000.0,3,2,1650,2201,3.0,0,0,3,8,1650,0,2007,0,98133,47.7108,-122.333,1650,1965,Sem Porão,12.966880811009803,7.409136443920128,7.697121317282625
29-08-2014,409000.0,3,2,1890,6500,2.0,0,0,3,7,1890,0,2012,0,98074,47.6225,-122.058,2340,7500,Sem Porão,12.921472880009725,7.544861068658458,8.77971129020447
26-03-2015,798500.0,3,3,1950,1833,3.0,0,0,3,9,1610,340,2009,0,98004,47.6078,-122.202,2040,2131,Com Porão,13.590491498984573,7.576097340623111,7.51425465281641
12-12-2014,689000.0,4,3,4490,5805,2.0,0,0,3,9,3390,1100,2006,0,98065,47.5389,-121.86,4410,6299,Com Porão,13.442998001373553,8.409830673087738,8.666647144584575
17-07-2014,775000.0,4,3,4130,77832,2.0,0,2,3,10,4130,0,2011,0,98042,47.3229,-122.045,4130,87476,Sem Porão,13.560619598657233,8.326274787396764,11.262320784758563
14-10-2014,639983.0,5,3,2800,5700,2.0,0,0,3,8,2800,0,2014,0,98059,47.4969,-122.145,2910,5349,Sem Porão,13.36919845502335,7.937731775260109,8.648396877031582
26-03-2015,300000.0,4,3,1984,4419,2.0,0,0,3,7,1984,0,2010,0,98002,47.3514,-122.213,2440,4418,Sem Porão,12.611541086966115,7.59337419312129,8.393894975071744
22-12-2014,627000.0,4,2,2750,11830,2.0,0,0,3,9,2750,0,2014,0,98059,47.4698,-122.121,2310,11830,Sem Porão,13.348703414510117,7.919719760924575,9.378478484253662
15-04-2015,275000.0,3,2,1740,5757,1.0,0,0,3,7,1740,0,2010,0,98022,47.1941,-121.979,2380,5647,Sem Porão,12.524530013005734,7.462214939768189,8.65834547117212
26-09-2014,352800.0,4,2,1800,2752,2.0,0,0,3,8,1800,0,2014,0,98106,47.5167,-122.346,1650,2752,Sem Porão,12.773659437577876,7.496097345175956,7.920446505142607
12-03-2015,565000.0,3,2,1540,1005,3.0,0,0,3,8,1540,0,2008,0,98103,47.6828,-122.346,1510,1501,Sem Porão,13.244582780038517,7.340186835320115,6.913737350659685
14-04-2015,765000.0,4,2,2030,2222,2.0,0,0,3,9,1610,420,2015,0,98117,47.679,-122.375,1420,2222,Com Porão,13.547632419997361,7.616283561580385,7.706612913964197
09-04-2015,644000.0,4,2,3310,4839,2.0,0,0,3,9,3310,0,2007,0,98072,47.773,-122.161,3240,5280,Sem Porão,13.375455557880317,8.105005537547246,8.484669999710677
23-02-2015,461000.0,3,1,1270,1416,3.0,0,0,3,8,1270,0,2007,0,98115,47.6988,-122.317,1270,1413,Sem Porão,13.04115549117383,7.147559271189454,7.256297239690681
23-12-2014,270500.0,5,2,2406,7093,2.0,0,0,3,8,2406,0,2006,0,98001,47.2615,-122.252,1767,7093,Sem Porão,12.508031074119511,7.786136437783072,8.867004635333567
01-07-2014,640000.0,2,2,1540,965,3.0,0,0,3,9,1540,0,2007,0,98122,47.6181,-122.318,1410,964,Sem Porão,13.369225017834633,7.340186835320115,6.873163834212518
05-08-2014,457000.0,4,2,2820,6983,2.0,0,0,3,9,2820,0,2013,0,98001,47.2958,-122.265,2597,7222,Sem Porão,13.032440858057756,7.944846711001996,8.851377097519439
01-12-2014,355000.0,5,2,2540,5100,2.0,0,0,3,7,2540,0,2014,0,98168,47.5123,-122.316,1400,9440,Sem Porão,12.779875885354993,7.840312983320164,8.537191877922927
15-12-2014,356000.0,2,2,1230,989,3.0,0,0,3,8,1230,0,2007,0,98103,47.6975,-122.348,1230,1223,Sem Porão,12.782688818818986,7.115582126184454,6.897704943128636
05-08-2014,425000.0,4,2,1900,2766,2.0,0,0,3,8,1900,0,2014,0,98106,47.543,-122.368,1900,2604,Sem Porão,12.959846800844963,7.550135342488429,7.925518979786926
23-09-2014,562500.0,5,2,2920,6327,2.0,0,0,3,8,2920,0,2007,0,98059,47.4935,-122.145,2520,5026,Sem Porão,13.24014819083691,7.979681302387741,8.75273950944749
01-07-2014,460000.0,3,2,1450,1053,2.0,0,0,3,8,940,510,2008,0,98107,47.6754,-122.374,1410,1080,Com Porão,13.038983942375959,7.280008252884188,6.960347729101308
06-04-2015,790000.0,4,3,5370,69848,2.0,0,0,3,10,3500,1870,2005,0,98042,47.3166,-122.046,4443,94403,Com Porão,13.579789490265188,8.58876938990546,11.154091048190358
18-03-2015,401000.0,3,2,1270,1333,3.0,0,0,3,8,1270,0,2006,0,98103,47.6933,-122.342,1330,1333,Sem Porão,12.901719200051183,7.147559271189454,7.195937226475569
28-08-2014,1095000.0,3,2,2550,5100,2.0,0,0,3,9,2550,0,2014,0,98115,47.6757,-122.326,1250,4080,Sem Porão,13.90626583447433,7.844240718141811,8.537191877922927
03-04-2015,850000.0,4,3,3070,7150,2.0,0,0,3,9,3070,0,2007,0,98052,47.7079,-122.107,3200,6984,Sem Porão,13.652992804936396,8.029758520440822,8.875007486048396
02-07-2014,274500.0,3,2,1450,4050,2.0,0,0,3,7,1450,0,2010,0,98038,47.367,-122.019,1660,3800,Sem Porão,12.522710182912336,7.280008252884188,8.30671904320269
15-04-2015,1940000.0,5,3,4230,16526,2.0,0,0,3,10,4230,0,2008,0,98004,47.5933,-122.199,3000,12362,Sem Porão,14.478199046503295,8.350193650720067,9.712750686140826
04-08-2014,808000.0,4,2,3480,6262,2.0,0,0,3,9,3480,0,2003,0,98053,47.6857,-122.045,3490,6629,Sem Porão,13.60231857512623,8.15507488781144,8.742414582525413
15-05-2014,312000.0,3,2,1490,974,2.0,0,0,3,7,1220,270,2009,0,98106,47.5567,-122.363,1490,1283,Com Porão,12.650761671914688,7.307202314764738,6.882437470997847
16-06-2014,320000.0,3,2,1200,1400,3.0,0,0,3,8,1200,0,2005,0,98133,47.7046,-122.357,1370,6552,Sem Porão,12.676079399771027,7.0909098220799835,7.244941546337007
13-01-2015,410000.0,3,2,2150,4332,2.0,0,0,3,8,2150,0,2013,0,98019,47.7373,-121.969,2140,4332,Sem Porão,12.923914877701906,7.67368812926773,8.374015421739909
20-06-2014,725000.0,3,3,3690,8837,2.0,0,0,3,10,3690,0,2001,0,98065,47.5402,-121.876,3690,9585,Sem Porão,13.493928313146206,8.213652703029998,9.086815885690685
15-10-2014,335000.0,4,2,1900,3301,2.0,0,0,3,7,1900,0,2007,0,98178,47.489,-122.249,1960,3379,Sem Porão,12.721888795877375,7.550135342488429,8.102283624480073
20-01-2015,519990.0,4,3,1690,1321,2.0,0,0,3,8,1320,370,2014,0,98052,47.678,-122.117,3080,4558,Com Porão,13.161566782715523,7.43307534889858,7.186901020411631
10-06-2014,533112.0,4,2,2790,8853,2.0,0,0,3,8,2790,0,2013,0,98045,47.4842,-121.772,2790,8092,Sem Porão,13.186488688182257,7.934155233536322,9.088624613292087
28-10-2014,274900.0,3,2,1936,6612,2.0,0,0,3,7,1936,0,2014,0,98001,47.2602,-122.246,1620,21600,Sem Porão,12.524166311833152,7.5688956634069955,8.796792687674662
22-12-2014,325000.0,2,2,1150,711,2.0,0,0,3,7,1150,0,2013,0,98027,47.5323,-122.07,1150,748,Sem Porão,12.691583538230217,7.048386408721883,6.568077911411976
29-05-2014,350000.0,4,2,2040,22653,2.0,0,0,3,7,2040,0,2011,0,98168,47.4991,-122.299,2020,20502,Sem Porão,12.765691290604371,7.621195162809845,10.02809171576066
23-09-2014,550000.0,4,2,2470,7539,2.0,0,0,3,9,2470,0,2006,0,98028,47.7407,-122.226,2580,7539,Sem Porão,13.217675375388819,7.81237820598861,8.927977461002001
09-03-2015,311850.0,4,2,1890,4158,2.0,0,0,3,8,1890,0,2014,0,98042,47.343,-122.056,2720,4549,Sem Porão,12.650280788619,7.544861068658458,8.33302993974291
10-02-2015,526000.0,3,2,1626,1583,2.5,0,0,3,8,1419,207,2007,0,98122,47.6031,-122.309,1400,1583,Com Porão,13.173058392858724,7.394493107219038,7.367708572374371
01-10-2014,375000.0,4,2,2250,5306,2.0,0,0,3,8,2250,0,2012,0,98038,47.356,-122.057,2250,5306,Sem Porão,12.834683971615659,7.719129840906732,8.576781982827894
23-02-2015,299999.0,3,2,1350,1234,2.0,0,0,3,7,1160,190,2007,0,98106,47.5565,-122.363,1420,1234,Com Porão,12.611537753638338,7.208600337960199,7.118826249062078
19-09-2014,436000.0,3,2,1460,1238,2.0,0,0,3,8,1200,260,2008,0,98107,47.6719,-122.374,1280,1257,Com Porão,12.985399815906522,7.2868764117507,7.122059881629142
12-12-2014,303000.0,3,2,2056,3564,2.0,0,0,3,7,2056,0,2014,0,98092,47.338,-122.181,2056,3577,Sem Porão,12.621491384816093,7.6290038896529575,8.178919332848396
01-07-2014,525000.0,2,2,1160,1458,2.0,0,0,3,8,1040,120,2012,0,98119,47.6384,-122.373,1650,2311,Com Porão,13.171155446333852,7.057036981697891,7.285506548522785
13-06-2014,575000.0,3,3,1384,1287,2.0,0,0,3,8,1144,240,2006,0,98102,47.6295,-122.32,1570,1288,Com Porão,13.26212705890841,7.233455418621439,7.160845906664299
24-10-2014,420000.0,2,1,1100,1107,3.0,0,0,3,8,1100,0,2008,0,98103,47.6584,-122.35,1110,2750,Sem Porão,12.948012371209098,7.00397413672268,7.010311867307229
11-06-2014,329950.0,3,2,2456,7566,2.0,0,0,3,8,2456,0,2012,0,98023,47.297,-122.351,2478,7212,Sem Porão,12.706699437569211,7.806696372521179,8.931551966694522
21-10-2014,1830000.0,4,4,4500,215186,2.0,0,3,3,11,2630,1870,2009,0,98029,47.559,-122.045,3030,25447,Com Porão,14.419827071265543,8.412054873292933,12.27926269652314
08-04-2015,1175000.0,4,3,3780,10099,1.0,0,1,3,11,2240,1540,2006,0,98006,47.5508,-122.192,3120,10669,Com Porão,13.976779556623864,8.237743803890933,9.22029070282935
11-09-2014,499950.0,2,2,1320,1157,2.0,0,0,3,8,990,330,2014,0,98107,47.6689,-122.363,1550,1519,Com Porão,13.122265372602016,7.186144304522325,7.05444965813294
27-05-2014,1149000.0,4,3,5940,11533,2.0,0,4,3,11,4950,990,2004,0,98065,47.5443,-121.87,4240,12813,Com Porão,13.954403427152533,8.689632748355741,9.353054474175359
18-02-2015,400000.0,3,2,1650,5027,1.5,0,0,3,7,1650,0,2009,0,98065,47.515,-121.874,2430,6000,Sem Porão,12.899222326086994,7.409136443920128,8.522777569710138
27-06-2014,246950.0,3,3,1670,4440,1.0,0,0,3,7,1670,0,2014,0,98022,47.1948,-121.975,1670,4622,Sem Porão,12.416945215363285,7.421177528595393,8.398634855292102
06-08-2014,630000.0,3,3,1610,1275,2.0,0,0,3,8,1220,390,2005,0,98102,47.6236,-122.318,1750,3000,Com Porão,13.353476685668044,7.384610383176974,7.151485463904735
12-09-2014,561000.0,5,2,3370,10315,2.0,0,0,3,9,3370,0,2006,0,98059,47.4893,-122.146,3010,8296,Sem Porão,13.237477967034438,8.12296471523406,9.241451367001236
08-12-2014,287000.0,4,2,2660,4082,2.0,0,0,3,7,2660,0,2010,0,98042,47.3414,-122.055,2390,4876,Sem Porão,12.567240979056246,7.886457270977689,8.314587291319576
31-03-2015,600000.0,3,3,1690,1473,2.0,0,0,3,8,1380,310,2008,0,98109,47.6397,-122.345,1670,2594,Com Porão,13.304686600863562,7.43307534889858,7.295735072749282
28-08-2014,490000.0,3,2,1620,1062,3.0,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,Sem Porão,13.102162710901053,7.390798521735676,6.968850378341948
30-03-2015,330000.0,3,1,1300,958,2.0,0,0,3,7,840,460,2011,0,98108,47.5677,-122.314,1340,1254,Com Porão,12.706850963741102,7.170888478512505,6.8658910748834385
01-12-2014,286950.0,4,2,1610,4052,2.0,0,0,3,7,1610,0,2013,0,98042,47.3603,-122.081,2110,4034,Sem Porão,12.567066748458124,7.384610383176974,8.307212626628308
23-04-2015,1550000.0,3,3,3530,4920,2.0,0,0,3,9,2660,870,2015,0,98109,47.641,-122.357,1900,4200,Com Porão,14.253766134056512,8.169336395928386,8.501267040865978
12-02-2015,880000.0,4,2,3550,8618,2.0,0,0,3,10,3550,0,2007,0,98052,47.6776,-122.161,1310,9746,Sem Porão,13.68767832281738,8.174984532943087,9.061724347647399
13-10-2014,577450.0,3,3,1730,1755,3.0,0,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804,Sem Porão,13.266378869293401,7.456454555176209,7.470793774195062
30-04-2015,405000.0,5,2,2400,4900,2.0,0,0,3,8,2400,0,2011,0,98038,47.355,-122.057,2110,5696,Sem Porão,12.91164481522143,7.783640596221253,8.497194544909547
07-07-2014,510000.0,3,2,1420,1237,3.0,0,0,3,8,1420,0,2014,0,98107,47.674,-122.387,1510,2501,Sem Porão,13.1421679654829,7.259116128097101,7.121252453244542
12-08-2014,465000.0,2,1,1220,1120,2.5,0,0,3,8,1110,110,2008,0,98199,47.6374,-122.388,2010,3175,Com Porão,13.049794835104816,7.107425474110705,7.02197642307216
07-07-2014,1300000.0,4,2,2360,4000,2.0,0,0,3,9,2360,0,2013,0,98112,47.6198,-122.289,3040,4400,Sem Porão,14.077875591662238,7.766840537085513,8.294299608857235
08-04-2015,609000.0,4,3,3990,11270,2.0,0,3,3,9,2930,1060,2007,0,98055,47.488,-122.225,1980,11328,Com Porão,13.31957518872681,8.291797105048733,9.329988334242078
11-09-2014,336000.0,3,2,1260,1211,3.0,0,0,3,8,1260,0,2004,0,98103,47.6969,-122.343,1270,1211,Sem Porão,12.724869415131389,7.13966033596492,7.10002716662926
08-01-2015,375000.0,3,2,1580,2407,2.0,0,0,3,8,1580,0,2013,0,98126,47.5455,-122.368,1580,2212,Sem Porão,12.834683971615659,7.365812837209472,7.786551806428712
04-12-2014,294500.0,3,2,1760,2688,2.0,0,0,3,7,1760,0,2005,0,98059,47.4903,-122.166,1760,2329,Sem Porão,12.593037677653752,7.473637108496206,7.896924656268864
25-11-2014,925000.0,5,3,3420,4216,2.0,0,0,3,9,2520,900,2008,0,98115,47.6799,-122.304,1420,4500,Com Porão,13.73755009757506,8.137688184977605,8.34687925374656
15-12-2014,730000.0,5,2,2870,6593,2.0,0,0,3,9,2870,0,2006,0,98052,47.7075,-122.102,3150,6593,Sem Porão,13.500801182986649,7.962415680121064,8.793915423631676
19-09-2014,280000.0,4,2,1934,5677,2.0,0,0,3,8,1934,0,2013,0,98001,47.2602,-122.252,1919,5049,Sem Porão,12.54254845357358,7.5678626054638825,8.644354337032917
15-08-2014,500000.0,3,1,1220,962,3.0,0,0,3,8,1220,0,2014,0,98107,47.674,-122.387,1510,2501,Sem Porão,13.122365377402328,7.107425474110705,6.870053411798126
24-03-2015,605000.0,3,2,2450,5750,2.0,0,0,3,9,2450,0,2013,0,98065,47.5439,-121.862,3200,8036,Sem Porão,13.312985389904174,7.804251383528112,8.657129031713755
